timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:20:46,-4.66,-1.77,-0.20,0.60,0.17,1.03,in movimento
2024-11-06 17:20:46,Stop,,,,,,
2024-11-06 17:20:47,Start,,,,,,
2024-11-06 17:20:47,-3.99,-1.50,-0.08,0.33,0.07,0.83,in movimento
2024-11-06 17:20:47,-3.44,-1.56,-0.51,0.00,0.03,0.60,in movimento
2024-11-06 17:20:47,-2.59,-2.30,-1.25,-0.07,0.00,0.37,in movimento
2024-11-06 17:20:47,-2.53,-2.44,-1.08,0.23,-0.07,0.33,in movimento
2024-11-06 17:20:47,-2.21,-2.26,-0.56,0.47,-0.03,0.23,in movimento
2024-11-06 17:20:47,-2.12,-2.04,0.13,0.37,0.03,0.37,in movimento
2024-11-06 17:20:47,-2.42,-2.11,0.31,0.27,0.17,0.43,in movimento
2024-11-06 17:20:47,-3.11,-1.88,0.47,0.13,0.37,0.20,in movimento
2024-11-06 17:20:47,-3.31,-1.87,0.52,0.13,0.30,0.10,in movimento
2024-11-06 17:20:47,-2.97,-1.90,0.58,0.10,0.00,-0.10,in movimento
2024-11-06 17:20:47,-2.51,-2.06,0.61,0.07,-0.17,-0.17,in movimento
2024-11-06 17:20:47,-2.50,-2.29,0.58,0.03,-0.17,-0.17,in movimento
2024-11-06 17:20:47,-2.60,-2.19,0.59,0.07,-0.07,-0.20,in movimento
2024-11-06 17:20:47,-3.12,-2.13,0.53,0.00,0.00,-0.30,in movimento
2024-11-06 17:20:47,-3.69,-2.08,0.16,-0.17,-0.10,-0.53,in movimento
2024-11-06 17:20:47,-4.00,-2.00,-0.09,-0.27,-0.33,-0.67,in movimento
2024-11-06 17:20:47,-4.23,-2.00,-0.17,-0.27,-0.43,-0.77,in movimento
2024-11-06 17:20:47,-4.36,-2.01,-0.08,-0.13,-0.23,-0.90,in movimento
